"id_cell","Layer","radius","centroidx","centroidy","n_vertices","vert1x","vert2x","vert3x","vert4x","vert5x","vert6x","vert7x","vert8x","vert9x","vert10x","vert11x","vert1y","vert2y","vert3y","vert4y","vert5y","vert6y","vert7y","vert8y","vert9y","vert10y","vert11y"
101,2,1.39260575205408,11.852069,13.209694,5,12.041411,11.4671,10.838084,11.525146,12.498481,NA,NA,NA,NA,NA,NA,14.006026,14.04758,13.35928,12.445583,12.779397,NA,NA,NA,NA,NA,NA
102,2,1.39260575205408,11.99011,6.746229,6,11.736329,11.622696,11.309711,12.105713,12.592603,12.794717,NA,NA,NA,NA,NA,7.720712,7.661379,6.453157,5.989927,6.089911,6.766861,NA,NA,NA,NA,NA
103,2,1.39260575205408,12.297512,5.249273,6,13.251399,12.592603,12.105713,11.645598,12.167782,12.654413,NA,NA,NA,NA,NA,5.36917,6.089911,5.989927,5.097827,4.445807,4.411234,NA,NA,NA,NA,NA
104,2,1.39260575205408,15.773138,19.617605,5,16.611362,16.588167,14.825986,14.872967,15.548336,NA,NA,NA,NA,NA,NA,19.751487,20,20,19.308682,18.572796,NA,NA,NA,NA,NA,NA
105,2,1.39260575205408,10.700315,12.343622,5,10.838084,10.660946,10.004566,11.371922,11.525146,NA,NA,NA,NA,NA,NA,13.35928,13.350274,12.056172,11.654733,12.445583,NA,NA,NA,NA,NA,NA
106,2,1.39260575205408,17.357647,3.919742,6,18.165528,18.299879,17.196112,16.33847,16.969396,17.447268,NA,NA,NA,NA,NA,3.954062,4.811536,4.71641,3.74644,3.124955,3.108744,NA,NA,NA,NA,NA
107,2,1.39260575205408,17.127007,2.158741,5,16.814865,16.622185,17.444932,18.613481,18.774162,NA,NA,NA,NA,NA,NA,2.711106,2.388925,0,0,0.36587,NA,NA,NA,NA,NA,NA
108,2,1.39260575205408,14.427025,8.911932,5,14.733911,13.770728,13.799126,14.572864,15.264657,NA,NA,NA,NA,NA,NA,9.645797,9.15861,8.371487,8.148137,8.816378,NA,NA,NA,NA,NA,NA
109,2,1.39260575205408,13.718438,18.509078,5,14.145266,12.633466,12.562439,12.854764,14.077761,NA,NA,NA,NA,NA,NA,18.93001,19.269336,18.97375,17.869735,18.196331,NA,NA,NA,NA,NA,NA
110,2,1.39260575205408,8.836069,12.325528,6,8.992481,8.219789,8.149632,9.18748,9.521452,9.640907,NA,NA,NA,NA,NA,13.281193,12.676757,11.999248,11.523644,11.676811,11.892005,NA,NA,NA,NA,NA
111,2,1.39260575205408,10.625383,19.156579,5,11.06381,9.840108,9.446553,9.548371,10.930971,NA,NA,NA,NA,NA,NA,20,20,18.781075,18.591754,18.707448,NA,NA,NA,NA,NA,NA
112,2,1.39260575205408,10.259147,15.292821,6,10.439771,9.761683,9.254578,9.17482,10.261398,10.994154,NA,NA,NA,NA,NA,16.287744,16.587796,16.175432,16.07057,14.763817,15.028798,NA,NA,NA,NA,NA
113,2,1.39260575205408,15.331152,7.97594,6,15.43314,15.264657,14.572864,14.766871,15.823164,16.336878,NA,NA,NA,NA,NA,8.796082,8.816378,8.148137,7.517372,7.28276,7.974541,NA,NA,NA,NA,NA
114,2,1.39260575205408,12.731864,7.569275,6,13.383192,12.152863,12.144982,11.736329,12.794717,13.390792,NA,NA,NA,NA,NA,8.077583,8.459258,8.456372,7.720712,6.766861,7.109358,NA,NA,NA,NA,NA
115,2,1.39260575205408,16.180552,2.724766,8,16.969396,16.33847,15.848286,15.281512,15.514959,15.999627,16.622185,16.814865,NA,NA,NA,3.124955,3.74644,3.795379,3.208111,2.530209,2.24938,2.388925,2.711106,NA,NA,NA
116,2,1.39260575205408,14.493372,0.174944,6,14.825262,14.303405,13.468234,13.450672,16.382059,16.115376,NA,NA,NA,NA,NA,1.198571,1.292394,0.186914,0,0,0.290075,NA,NA,NA,NA,NA
117,2,1.39260575205408,15.151383,15.313789,6,15.248189,14.83413,14.359915,14.949616,15.495987,15.840136,NA,NA,NA,NA,NA,15.998985,15.974564,15.273941,14.344594,14.511025,14.857279,NA,NA,NA,NA,NA
118,2,1.39260575205408,17.302893,2.305684,7,17.447268,16.969396,16.814865,18.774162,19.033595,19.042577,18.630902,NA,NA,NA,NA,3.108744,3.124955,2.711106,0.36587,0.888317,0.922942,1.766023,NA,NA,NA,NA
119,2,1.39260575205408,11.081733,8.48591,7,12.144982,11.233049,10.566038,10.580535,11.041969,11.622696,11.736329,NA,NA,NA,NA,8.456372,9.289878,8.919566,8.120388,7.751551,7.661379,7.720712,NA,NA,NA,NA
120,2,1.39260575205408,15.65744,13.652472,6,15.495987,14.949616,14.57718,15.509229,16.119653,16.23919,NA,NA,NA,NA,NA,14.511025,14.344594,13.669991,12.806595,13.132562,13.589423,NA,NA,NA,NA,NA
121,2,1.39260575205408,17.459884,19.775038,5,18.590108,16.588167,16.611362,17.464272,18.196553,NA,NA,NA,NA,NA,NA,20,20,19.751487,18.874765,18.781075,NA,NA,NA,NA,NA,NA
122,2,1.39260575205408,10.470662,9.586576,8,10.61693,10.465122,9.634012,9.600502,9.814359,10.566038,11.233049,11.248234,NA,NA,NA,10.515614,10.51265,9.857401,9.704264,9.191099,8.919566,9.289878,9.608338,NA,NA,NA
123,2,1.39260575205408,15.528835,9.616983,6,16.316757,15.075228,14.849265,14.733911,15.264657,15.43314,NA,NA,NA,NA,NA,9.775627,10.621622,10.481346,9.645797,8.816378,8.796082,NA,NA,NA,NA,NA
124,2,1.39260575205408,10.27199,3.145114,5,10.345634,9.89366,9.880902,10.292577,10.977159,NA,NA,NA,NA,NA,NA,3.432348,3.348821,1.766023,0.922942,1.737679,NA,NA,NA,NA,NA,NA
125,2,1.39260575205408,11.295644,15.749247,6,11.741829,11.563247,10.439771,10.994154,11.162407,11.921582,NA,NA,NA,NA,NA,16.363792,16.489626,16.287744,15.028798,14.944567,15.495204,NA,NA,NA,NA,NA
126,2,1.39260575205408,12.020207,9.512688,6,12.877328,12.06428,11.248234,11.233049,12.144982,12.152863,NA,NA,NA,NA,NA,9.70552,10.088987,9.608338,9.289878,8.456372,8.459258,NA,NA,NA,NA,NA
127,2,1.39260575205408,8.760715,9.960754,6,8.826158,8.201778,7.877309,8.275636,9.600502,9.634012,NA,NA,NA,NA,NA,10.69847,10.502356,9.788058,9.274229,9.704264,9.857401,NA,NA,NA,NA,NA
128,2,1.39260575205408,11.355383,4.494749,5,11.645598,10.02816,10.858172,11.338915,12.167782,NA,NA,NA,NA,NA,NA,5.097827,5.145021,3.95008,3.650992,4.445807,NA,NA,NA,NA,NA,NA
129,2,1.39260575205408,16.385658,4.779169,6,17.196112,16.645442,15.43912,15.370325,15.848286,16.33847,NA,NA,NA,NA,NA,4.71641,5.328406,5.120816,4.917342,3.795379,3.74644,NA,NA,NA,NA,NA
130,2,1.39260575205408,12.252214,12.042948,8,13.004438,12.783651,12.498481,11.525146,11.371922,11.468576,11.876944,12.59159,NA,NA,NA,12.095719,12.692304,12.779397,12.445583,11.654733,11.364203,11.194159,11.299385,NA,NA,NA
131,2,1.39260575205408,13.394836,11.450573,5,13.874497,13.004438,12.59159,13.389141,13.903055,NA,NA,NA,NA,NA,NA,11.924894,12.095719,11.299385,10.540938,10.720835,NA,NA,NA,NA,NA,NA
132,2,1.39260575205408,14.870701,2.273697,7,15.514959,15.281512,14.897175,13.77526,13.775357,14.303405,14.825262,NA,NA,NA,NA,2.530209,3.208111,3.186066,2.110343,2.102747,1.292394,1.198571,NA,NA,NA,NA
133,2,1.39260575205408,12.458809,0.366113,6,12.762122,10.283595,10.024162,9.863481,13.450672,13.468234,NA,NA,NA,NA,NA,0.817569,0.888317,0.36587,0,0,0.186914,NA,NA,NA,NA,NA
134,2,1.39260575205408,9.825474,12.787349,6,10.660946,10.128395,9.055985,8.992481,9.640907,10.004566,NA,NA,NA,NA,NA,13.350274,13.612597,13.48079,13.281193,11.892005,12.056172,NA,NA,NA,NA,NA
135,2,1.39260575205408,14.488118,18.43826,7,15.548336,14.872967,14.145266,14.077761,14.840113,15.26957,15.620002,NA,NA,NA,NA,18.572796,19.308682,18.93001,18.196331,17.573027,17.71456,18.253254,NA,NA,NA,NA
136,2,1.39260575205408,14.376106,11.473847,7,14.618951,14.16352,13.874497,13.903055,14.849265,15.075228,15.183006,NA,NA,NA,NA,12.009227,12.131596,11.924894,10.720835,10.481346,10.621622,10.835552,NA,NA,NA,NA
137,2,1.39260575205408,16.176169,10.56697,7,16.184816,16.085565,15.183006,15.075228,16.316757,16.627309,16.951778,NA,NA,NA,NA,11.516281,11.522494,10.835552,10.621622,9.775627,9.788058,10.502356,NA,NA,NA,NA
138,2,1.39260575205408,9.565911,10.734151,5,9.521452,9.18748,8.826158,9.634012,10.465122,NA,NA,NA,NA,NA,NA,11.676811,11.523644,10.69847,9.857401,10.51265,NA,NA,NA,NA,NA,NA
139,2,1.39260575205408,13.939277,19.49298,5,14.825986,12.519601,12.633466,14.145266,14.872967,NA,NA,NA,NA,NA,NA,20,20,19.269336,18.93001,19.308682,NA,NA,NA,NA,NA,NA
140,2,1.39260575205408,13.960915,9.833448,6,14.849265,13.903055,13.389141,13.049455,13.770728,14.733911,NA,NA,NA,NA,NA,10.481346,10.720835,10.540938,9.774716,9.15861,9.645797,NA,NA,NA,NA,NA
141,2,1.39260575205408,16.300837,14.171323,6,17.295851,17.167837,15.840136,15.495987,16.23919,17.34418,NA,NA,NA,NA,NA,14.835185,15.240928,14.857279,14.511025,13.589423,14.237882,NA,NA,NA,NA,NA
142,2,1.39260575205408,14.67714,12.594222,6,15.509229,14.57718,14.100702,14.16352,14.618951,15.493866,NA,NA,NA,NA,NA,12.806595,13.669991,13.503909,12.131596,12.009227,12.622477,NA,NA,NA,NA,NA
143,2,1.39260575205408,14.766552,4.089423,6,15.370325,14.291782,14.056933,14.897175,15.281512,15.848286,NA,NA,NA,NA,NA,4.917342,4.685271,3.923176,3.186066,3.208111,3.795379,NA,NA,NA,NA,NA
144,2,1.39260575205408,13.563978,4.460012,6,14.291782,13.553387,13.251399,12.654413,13.131716,14.056933,NA,NA,NA,NA,NA,4.685271,5.386761,5.36917,4.411234,3.614891,3.923176,NA,NA,NA,NA,NA
145,2,1.39260575205408,13.986782,14.574812,7,14.949616,14.359915,14.210668,13.225403,13.738647,14.100702,14.57718,NA,NA,NA,NA,14.344594,15.273941,15.285891,14.199139,13.571166,13.503909,13.669991,NA,NA,NA,NA
146,2,1.39260575205408,16.239872,8.975579,7,17.025636,16.627309,16.316757,15.43314,16.336878,16.55787,17.039303,NA,NA,NA,NA,9.274229,9.788058,9.775627,8.796082,7.974541,8.018338,8.499067,NA,NA,NA,NA
147,2,1.39260575205408,9.512095,3.151239,4,9.89366,9.415528,8.697268,9.880902,NA,NA,NA,NA,NA,NA,NA,3.348821,3.954062,3.108744,1.766023,NA,NA,NA,NA,NA,NA,NA
148,2,1.39260575205408,13.524872,14.993586,5,14.210668,13.253882,12.714101,12.798791,13.225403,NA,NA,NA,NA,NA,NA,15.285891,15.822746,15.202611,14.437553,14.199139,NA,NA,NA,NA,NA,NA
149,2,1.39260575205408,16.366159,1.896705,5,16.622185,15.999627,16.115376,16.382059,17.444932,NA,NA,NA,NA,NA,NA,2.388925,2.24938,0.290075,0,0,NA,NA,NA,NA,NA,NA
150,2,1.39260575205408,15.071511,16.66805,6,15.26957,14.840113,14.21444,14.83413,15.248189,15.901981,NA,NA,NA,NA,NA,17.71456,17.573027,16.905982,15.974564,15.998985,16.525072,NA,NA,NA,NA,NA
151,2,1.39260575205408,13.609784,12.545364,6,14.100702,13.738647,12.783651,13.004438,13.874497,14.16352,NA,NA,NA,NA,NA,13.503909,13.571166,12.692304,12.095719,11.924894,12.131596,NA,NA,NA,NA,NA
152,2,1.39260575205408,17.100657,11.266278,5,17.93748,16.899632,16.184816,16.951778,17.576158,NA,NA,NA,NA,NA,NA,11.523644,11.999248,11.516281,10.502356,10.69847,NA,NA,NA,NA,NA,NA
153,2,1.39260575205408,13.456305,6.308473,7,14.360615,14.222388,13.390792,12.794717,12.592603,13.251399,13.553387,NA,NA,NA,NA,6.320202,6.725899,7.109358,6.766861,6.089911,5.36917,5.386761,NA,NA,NA,NA
154,2,1.39260575205408,10.066409,8.467492,5,10.566038,9.814359,9.312012,9.568328,10.580535,NA,NA,NA,NA,NA,NA,8.919566,9.191099,8.258548,7.824402,8.120388,NA,NA,NA,NA,NA,NA
155,2,1.39260575205408,9.07144,9.003463,5,9.814359,9.600502,8.275636,8.289303,9.312012,NA,NA,NA,NA,NA,NA,9.191099,9.704264,9.274229,8.499067,8.258548,NA,NA,NA,NA,NA,NA
156,2,1.39260575205408,10.174196,3.67429,7,10.02816,9.958031,9.549879,9.415528,9.89366,10.345634,10.858172,NA,NA,NA,NA,5.145021,5.186801,4.811536,3.954062,3.348821,3.432348,3.95008,NA,NA,NA,NA
157,2,1.39260575205408,12.48094,10.489559,6,13.389141,12.59159,11.876944,12.06428,12.877328,13.049455,NA,NA,NA,NA,NA,10.540938,11.299385,11.194159,10.088987,9.70552,9.774716,NA,NA,NA,NA,NA
158,2,1.39260575205408,13.176577,1.16976,5,14.303405,13.775357,12.909956,12.762122,13.468234,NA,NA,NA,NA,NA,NA,1.292394,2.102747,1.70015,0.817569,0.186914,NA,NA,NA,NA,NA,NA
159,2,1.39260575205408,14.479462,5.423659,6,15.282245,14.360615,13.553387,14.291782,15.370325,15.43912,NA,NA,NA,NA,NA,5.93314,6.320202,5.386761,4.685271,4.917342,5.120816,NA,NA,NA,NA,NA
160,2,1.39260575205408,12.182619,3.63207,6,12.654413,12.167782,11.338915,11.574131,13.019456,13.131716,NA,NA,NA,NA,NA,4.411234,4.445807,3.650992,2.634545,3.148937,3.614891,NA,NA,NA,NA,NA
161,2,1.39260575205408,17.218959,5.52897,6,18.675943,16.83386,16.645442,17.196112,18.299879,18.708031,NA,NA,NA,NA,NA,5.685993,6.148356,5.328406,4.71641,4.811536,5.186801,NA,NA,NA,NA,NA
162,2,1.39260575205408,10.704276,18.213777,6,11.312131,10.930971,9.548371,9.617936,9.83631,11.173987,NA,NA,NA,NA,NA,18.437414,18.707448,18.591754,17.853167,17.326789,17.744016,NA,NA,NA,NA,NA
163,2,1.39260575205408,13.133913,8.865279,6,13.770728,13.049455,12.877328,12.152863,13.383192,13.799126,NA,NA,NA,NA,NA,9.15861,9.774716,9.70552,8.459258,8.077583,8.371487,NA,NA,NA,NA,NA
164,2,1.39260575205408,12.395277,15.976814,5,13.230048,11.741829,11.921582,12.714101,13.253882,NA,NA,NA,NA,NA,NA,16.693824,16.363792,15.495204,15.202611,15.822746,NA,NA,NA,NA,NA,NA
165,2,1.39260575205408,13.922192,17.746086,6,14.840113,14.077761,12.854764,12.849473,13.287605,14.21444,NA,NA,NA,NA,NA,17.573027,18.196331,17.869735,17.824895,16.808816,16.905982,NA,NA,NA,NA,NA
166,2,1.39260575205408,10.334414,7.550976,5,11.041969,10.580535,9.568328,9.497647,9.847127,NA,NA,NA,NA,NA,NA,7.751551,8.120388,7.824402,7.074529,6.52984,NA,NA,NA,NA,NA,NA
167,2,1.39260575205408,12.485056,1.285591,6,12.909956,11.276853,10.977159,10.292577,10.283595,12.762122,NA,NA,NA,NA,NA,1.70015,2.024948,1.737679,0.922942,0.888317,0.817569,NA,NA,NA,NA,NA
168,2,1.39260575205408,15.083967,6.863042,6,15.823164,14.766871,14.222388,14.360615,15.282245,15.892928,NA,NA,NA,NA,NA,7.28276,7.517372,6.725899,6.320202,5.93314,6.559982,NA,NA,NA,NA,NA
169,2,1.39260575205408,9.634651,14.339928,5,10.113609,8.545851,8.59418,9.055985,10.128395,NA,NA,NA,NA,NA,NA,14.514105,14.835185,14.237882,13.48079,13.612597,NA,NA,NA,NA,NA,NA
170,2,1.39260575205408,17.465816,6.512461,7,18.597127,18.247647,17.258157,16.756935,16.83386,18.675943,18.746494,NA,NA,NA,NA,6.52984,7.074529,7.115251,6.275889,6.148356,5.685993,5.923204,NA,NA,NA,NA
171,2,1.39260575205408,12.705693,13.527774,6,13.225403,12.798791,12.041411,12.498481,12.783651,13.738647,NA,NA,NA,NA,NA,14.199139,14.437553,14.006026,12.779397,12.692304,13.571166,NA,NA,NA,NA,NA
172,2,1.39260575205408,16.885771,16.907849,5,16.790254,16.17892,17.265195,17.92482,18.004578,NA,NA,NA,NA,NA,NA,17.470226,16.459041,15.552652,16.07057,16.175432,NA,NA,NA,NA,NA,NA
173,2,1.39260575205408,11.054624,17.090521,6,11.641637,11.173987,9.83631,9.761683,10.439771,11.563247,NA,NA,NA,NA,NA,17.366111,17.744016,17.326789,16.587796,16.287744,16.489626,NA,NA,NA,NA,NA
174,2,1.39260575205408,10.857176,7.039711,5,11.622696,11.041969,9.847127,9.996494,11.309711,NA,NA,NA,NA,NA,NA,7.661379,7.751551,6.52984,5.923204,6.453157,NA,NA,NA,NA,NA,NA
175,2,1.39260575205408,14.042419,7.579561,6,14.572864,13.799126,13.383192,13.390792,14.222388,14.766871,NA,NA,NA,NA,NA,8.148137,8.371487,8.077583,7.109358,6.725899,7.517372,NA,NA,NA,NA,NA
176,2,1.39260575205408,17.233369,18.004595,6,18.298371,18.196553,17.464272,16.417807,16.785427,18.367936,NA,NA,NA,NA,NA,18.591754,18.781075,18.874765,18.096427,17.586962,17.853167,NA,NA,NA,NA,NA
177,2,1.39260575205408,16.77727,13.359471,6,17.805985,17.34418,16.23919,16.119653,16.969789,17.742481,NA,NA,NA,NA,NA,13.48079,14.237882,13.589423,13.132562,12.676757,13.281193,NA,NA,NA,NA,NA
178,2,1.39260575205408,11.968677,14.82132,6,12.714101,11.921582,11.162407,11.4671,12.041411,12.798791,NA,NA,NA,NA,NA,15.202611,15.495204,14.944567,14.04758,14.006026,14.437553,NA,NA,NA,NA,NA
179,2,1.39260575205408,15.188708,11.864374,4,15.493866,14.618951,15.183006,16.085565,NA,NA,NA,NA,NA,NA,NA,12.622477,12.009227,10.835552,11.522494,NA,NA,NA,NA,NA,NA,NA
180,2,1.39260575205408,17.345356,17.33887,6,18.58631,18.367936,16.785427,16.790254,18.004578,18.511683,NA,NA,NA,NA,NA,17.326789,17.853167,17.586962,17.470226,16.175432,16.587796,NA,NA,NA,NA,NA
181,2,1.39260575205408,11.39104,5.716801,7,12.105713,11.309711,9.996494,9.925943,9.958031,10.02816,11.645598,NA,NA,NA,NA,5.989927,6.453157,5.923204,5.685993,5.186801,5.145021,5.097827,NA,NA,NA,NA
182,2,1.39260575205408,13.9845,3.197952,5,14.056933,13.131716,13.019456,13.77526,14.897175,NA,NA,NA,NA,NA,NA,3.923176,3.614891,3.148937,2.110343,3.186066,NA,NA,NA,NA,NA,NA
183,2,1.39260575205408,11.787867,17.997894,6,12.562439,11.312131,11.173987,11.641637,12.849473,12.854764,NA,NA,NA,NA,NA,18.97375,18.437414,17.744016,17.366111,17.824895,17.869735,NA,NA,NA,NA,NA
184,2,1.39260575205408,11.538888,10.329873,5,11.876944,11.468576,10.61693,11.248234,12.06428,NA,NA,NA,NA,NA,NA,11.194159,11.364203,10.515614,9.608338,10.088987,NA,NA,NA,NA,NA,NA
185,2,1.39260575205408,16.247891,17.293493,7,16.790254,16.785427,16.417807,15.620002,15.26957,15.901981,16.17892,NA,NA,NA,NA,17.470226,17.586962,18.096427,18.253254,17.71456,16.525072,16.459041,NA,NA,NA,NA
186,2,1.39260575205408,10.589291,3.263358,6,11.338915,10.858172,10.345634,10.977159,11.276853,11.574131,NA,NA,NA,NA,NA,3.650992,3.95008,3.432348,1.737679,2.024948,2.634545,NA,NA,NA,NA,NA
187,2,1.39260575205408,15.863957,15.683241,6,16.17892,15.901981,15.248189,15.840136,17.167837,17.265195,NA,NA,NA,NA,NA,16.459041,16.525072,15.998985,14.857279,15.240928,15.552652,NA,NA,NA,NA,NA
188,2,1.39260575205408,9.741683,14.862545,6,9.17482,8.515195,8.417837,8.545851,10.113609,10.261398,NA,NA,NA,NA,NA,16.07057,15.552652,15.240928,14.835185,14.514105,14.763817,NA,NA,NA,NA,NA
189,2,1.39260575205408,11.321523,19.085035,6,12.633466,12.519601,11.06381,10.930971,11.312131,12.562439,NA,NA,NA,NA,NA,19.269336,20,20,18.707448,18.437414,18.97375,NA,NA,NA,NA,NA
190,2,1.39260575205408,10.434504,11.438234,7,11.371922,10.004566,9.640907,9.521452,10.465122,10.61693,11.468576,NA,NA,NA,NA,11.654733,12.056172,11.892005,11.676811,10.51265,10.515614,11.364203,NA,NA,NA,NA
191,2,1.39260575205408,10.598021,14.355729,8,11.162407,10.994154,10.261398,10.113609,10.128395,10.660946,10.838084,11.4671,NA,NA,NA,14.944567,15.028798,14.763817,14.514105,13.612597,13.350274,13.35928,14.04758,NA,NA,NA
192,2,1.39260575205408,8.764644,7.698939,6,9.568328,9.312012,8.289303,7.80787,8.508157,9.497647,NA,NA,NA,NA,NA,7.824402,8.258548,8.499067,8.018338,7.115251,7.074529,NA,NA,NA,NA,NA
193,2,1.39260575205408,15.67717,1.856002,4,15.999627,15.514959,14.825262,16.115376,NA,NA,NA,NA,NA,NA,NA,2.24938,2.530209,1.198571,0.290075,NA,NA,NA,NA,NA,NA,NA
194,2,1.39260575205408,16.56446,18.903935,5,17.464272,16.611362,15.548336,15.620002,16.417807,NA,NA,NA,NA,NA,NA,18.874765,19.751487,18.572796,18.253254,18.096427,NA,NA,NA,NA,NA,NA
195,2,1.39260575205408,16.217007,5.75921,6,16.83386,16.756935,15.892928,15.282245,15.43912,16.645442,NA,NA,NA,NA,NA,6.148356,6.275889,6.559982,5.93314,5.120816,5.328406,NA,NA,NA,NA,NA
196,2,1.39260575205408,16.294617,12.459261,7,16.969789,16.119653,15.509229,15.493866,16.085565,16.184816,16.899632,NA,NA,NA,NA,12.676757,13.132562,12.806595,12.622477,11.522494,11.516281,11.999248,NA,NA,NA,NA
197,2,1.39260575205408,12.676014,2.245742,6,13.019456,11.574131,11.276853,12.909956,13.775357,13.77526,NA,NA,NA,NA,NA,3.148937,2.634545,2.024948,1.70015,2.102747,2.110343,NA,NA,NA,NA,NA
198,2,1.39260575205408,12.170429,16.990728,6,12.849473,11.641637,11.563247,11.741829,13.230048,13.287605,NA,NA,NA,NA,NA,17.824895,17.366111,16.489626,16.363792,16.693824,16.808816,NA,NA,NA,NA,NA
199,2,1.39260575205408,16.62899,7.01217,6,16.55787,16.336878,15.823164,15.892928,16.756935,17.258157,NA,NA,NA,NA,NA,8.018338,7.974541,7.28276,6.559982,6.275889,7.115251,NA,NA,NA,NA,NA
